"","source","target","type.x","time","dwell","arrivaldate","name.x.x","type.y","date.x","qty.x.x","id.x","name.x","type.x.x","date.x.x","qty.x","source.y","type.y.x","date.y.x","name.y","type.x.y","date.x.y","qty.y","type.y.y","date.y.y","name.y.y","type","date.y","qty.y.y","suspect_arrival2"
"2184","City of Paackland","maritimemajesticeb7","Event.TransportEvent.TransponderPing","2035-04-26T09:31:37.564875",59735.552871,"2035-04-26",NA,"Entity.Vessel.CargoVessel",NA,NA,"labridaenrefert9be","Wrasse/Labridae n.refert","Entity.Commodity.Fish",NA,NA,"cargo_2035_27370eb6","Event.Transaction","2035-04-27",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-04-27",NA,"Entity.Document.DeliveryReport","2035-04-27","15.75","2035-04-27"
"2185","City of Paackland","maritimemajesticeb7","Event.TransportEvent.TransponderPing","2035-04-26T09:31:37.564875",59735.552871,"2035-04-26",NA,"Entity.Vessel.CargoVessel",NA,NA,"labridaenrefert9be","Wrasse/Labridae n.refert","Entity.Commodity.Fish",NA,NA,"cargo_2035_27651a0f","Event.Transaction","2035-04-27",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-04-27",NA,"Entity.Document.DeliveryReport","2035-04-27","51","2035-04-27"
"2186","City of Paackland","maritimemajesticeb7","Event.TransportEvent.TransponderPing","2035-04-26T09:31:37.564875",59735.552871,"2035-04-26",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscissapidum9b7","Harland/Piscis sapidum","Entity.Commodity.Fish",NA,NA,"cargo_2035_289411a0","Event.Transaction","2035-04-27",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-04-27",NA,"Entity.Document.DeliveryReport","2035-04-27","48.125","2035-04-27"
"2187","City of Paackland","oceanicoracle9da","Event.TransportEvent.TransponderPing","2035-02-19T09:51:00.754424",62588.528471,"2035-02-19",NA,"Entity.Vessel.CargoVessel",NA,NA,"labridaenrefert9be","Wrasse/Labridae n.refert","Entity.Commodity.Fish",NA,NA,"cargo_2035_276799bc","Event.Transaction","2035-02-20",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-02-20",NA,"Entity.Document.DeliveryReport","2035-02-20","22","2035-02-20"
"2188","City of Paackland","oceanicoracle9da","Event.TransportEvent.TransponderPing","2035-07-28T08:58:29.164148",36768.026157,"2035-07-28",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_2467357f","Event.Transaction","2035-07-29",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-07-29",NA,"Entity.Document.DeliveryReport","2035-07-29","22","2035-07-29"
"2189","City of Paackland","oceanicoracle9da","Event.TransportEvent.TransponderPing","2035-07-28T08:58:29.164148",36768.026157,"2035-07-28",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_262984ba","Event.Transaction","2035-07-29",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-07-29",NA,"Entity.Document.DeliveryReport","2035-07-29","0","2035-07-29"
"2190","City of Paackland","oceanicoracle9da","Event.TransportEvent.TransponderPing","2035-07-28T08:58:29.164148",36768.026157,"2035-07-28",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_263004db","Event.Transaction","2035-07-29",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-07-29",NA,"Entity.Document.DeliveryReport","2035-07-29","-3.75","2035-07-29"
"2191","City of Paackland","oceanicoracle9da","Event.TransportEvent.TransponderPing","2035-07-28T08:58:29.164148",36768.026157,"2035-07-28",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_275734cc","Event.Transaction","2035-07-29",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-07-29",NA,"Entity.Document.DeliveryReport","2035-07-29","28.5","2035-07-29"
"2192","City of Paackland","oceanicoracle9da","Event.TransportEvent.TransponderPing","2035-07-28T08:58:29.164148",36768.026157,"2035-07-28",NA,"Entity.Vessel.CargoVessel",NA,NA,"labridaenrefert9be","Wrasse/Labridae n.refert","Entity.Commodity.Fish",NA,NA,"cargo_2035_27390510","Event.Transaction","2035-07-29",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-07-29",NA,"Entity.Document.DeliveryReport","2035-07-29","15","2035-07-29"
"2193","City of Paackland","oceanicoracle9da","Event.TransportEvent.TransponderPing","2035-07-28T08:58:29.164148",36768.026157,"2035-07-28",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscissapidum9b7","Harland/Piscis sapidum","Entity.Commodity.Fish",NA,NA,"cargo_2035_29416264","Event.Transaction","2035-07-29",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-07-29",NA,"Entity.Document.DeliveryReport","2035-07-29","50.875","2035-07-29"
"2194","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_246700d7","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","49.5","2035-11-24"
"2195","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_259435ad","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","46.875","2035-11-24"
"2196","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_27537a81","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","10.125","2035-11-24"
"2197","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_296690f0","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","34.375","2035-11-24"
"2198","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_30670fc1","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","64.75","2035-11-24"
"2199","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_2502450d","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","-0.75","2035-11-24"
"2200","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_25983134","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","27","2035-11-24"
"2201","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_26885262","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","27.625","2035-11-24"
"2202","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_304255a8","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","33.25","2035-11-24"
"2203","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_305057ea","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","29.25","2035-11-24"
"2204","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfoetidaae7","Sockfish/Pisces foetida","Entity.Commodity.Fish",NA,NA,"cargo_2035_243318e8","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","18.125","2035-11-24"
"2205","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfoetidaae7","Sockfish/Pisces foetida","Entity.Commodity.Fish",NA,NA,"cargo_2035_244611c8","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","22","2035-11-24"
"2206","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfoetidaae7","Sockfish/Pisces foetida","Entity.Commodity.Fish",NA,NA,"cargo_2035_30754541","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","34.875","2035-11-24"
"2207","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"labridaenrefert9be","Wrasse/Labridae n.refert","Entity.Commodity.Fish",NA,NA,"cargo_2035_27716c6c","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","29","2035-11-24"
"2208","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscissapidum9b7","Harland/Piscis sapidum","Entity.Commodity.Fish",NA,NA,"cargo_2035_24826203","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","55.25","2035-11-24"
"2209","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscissapidum9b7","Harland/Piscis sapidum","Entity.Commodity.Fish",NA,NA,"cargo_2035_294511d6","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","31.625","2035-11-24"
"2210","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscissapidum9b7","Harland/Piscis sapidum","Entity.Commodity.Fish",NA,NA,"cargo_2035_304751a1","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","9.5","2035-11-24"
"2211","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscisosseusb6d","Offidiaa/Piscis osseus","Entity.Commodity.Fish",NA,NA,"cargo_2035_2439600e","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","14","2035-11-24"
"2212","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscisosseusb6d","Offidiaa/Piscis osseus","Entity.Commodity.Fish",NA,NA,"cargo_2035_25744b77","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","49","2035-11-24"
"2213","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscisosseusb6d","Offidiaa/Piscis osseus","Entity.Commodity.Fish",NA,NA,"cargo_2035_29816b56","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","45","2035-11-24"
"2214","City of Paackland","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-23T00:26:11.458106",38568.324739,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscessatisb87","Helenaa/Pisces satis","Entity.Commodity.Fish",NA,NA,"cargo_2035_291866db","Event.Transaction","2035-11-24",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-24",NA,"Entity.Document.DeliveryReport","2035-11-24","28.875","2035-11-24"
"2215","City of Paackland","transatlantic77d","Event.TransportEvent.TransponderPing","2035-03-02T12:57:07.005588",55720.520758,"2035-03-02",NA,"Entity.Vessel.CargoVessel",NA,NA,"labridaenrefert9be","Wrasse/Labridae n.refert","Entity.Commodity.Fish",NA,NA,"cargo_2035_27408dab","Event.Transaction","2035-03-03",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-03-03",NA,"Entity.Document.DeliveryReport","2035-03-03","21","2035-03-03"
"2216","City of Paackland","transatlantic77d","Event.TransportEvent.TransponderPing","2035-08-08T08:56:11.011712",61382.955562,"2035-08-08",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_26306022","Event.Transaction","2035-08-09",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-09",NA,"Entity.Document.DeliveryReport","2035-08-09","21.75","2035-08-09"
"2217","City of Paackland","transatlantic77d","Event.TransportEvent.TransponderPing","2035-08-08T08:56:11.011712",61382.955562,"2035-08-08",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_26955320","Event.Transaction","2035-08-09",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-09",NA,"Entity.Document.DeliveryReport","2035-08-09","6.5","2035-08-09"
"2218","City of Paackland","transatlantic77d","Event.TransportEvent.TransponderPing","2035-08-08T08:56:11.011712",61382.955562,"2035-08-08",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_27580a4a","Event.Transaction","2035-08-09",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-09",NA,"Entity.Document.DeliveryReport","2035-08-09","45","2035-08-09"
"2219","City of Paackland","transatlantic77d","Event.TransportEvent.TransponderPing","2035-08-08T08:56:11.011712",61382.955562,"2035-08-08",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_26463a7e","Event.Transaction","2035-08-09",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-09",NA,"Entity.Document.DeliveryReport","2035-08-09","27","2035-08-09"
"2220","City of Paackland","transatlantic77d","Event.TransportEvent.TransponderPing","2035-08-08T08:56:11.011712",61382.955562,"2035-08-08",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfoetidaae7","Sockfish/Pisces foetida","Entity.Commodity.Fish",NA,NA,"cargo_2035_24309db6","Event.Transaction","2035-08-09",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-09",NA,"Entity.Document.DeliveryReport","2035-08-09","31.875","2035-08-09"
"2221","City of Paackland","transatlantic77d","Event.TransportEvent.TransponderPing","2035-08-08T08:56:11.011712",61382.955562,"2035-08-08",NA,"Entity.Vessel.CargoVessel",NA,NA,"habeaspisces4eb","Beauvoir/Habeas pisces","Entity.Commodity.Fish",NA,NA,"cargo_2035_293437f4","Event.Transaction","2035-08-09",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-09",NA,"Entity.Document.DeliveryReport","2035-08-09","20.25","2035-08-09"
"2222","City of Paackland","transatlantic77d","Event.TransportEvent.TransponderPing","2035-08-08T08:56:11.011712",61382.955562,"2035-08-08",NA,"Entity.Vessel.CargoVessel",NA,NA,"habeaspisces4eb","Beauvoir/Habeas pisces","Entity.Commodity.Fish",NA,NA,"cargo_2035_3118141a","Event.Transaction","2035-08-09",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-09",NA,"Entity.Document.DeliveryReport","2035-08-09","12.5","2035-08-09"
"2223","City of Paackland","transatlantic77d","Event.TransportEvent.TransponderPing","2035-08-08T08:56:11.011712",61382.955562,"2035-08-08",NA,"Entity.Vessel.CargoVessel",NA,NA,"oncorhynchusrosea790","Salmon/Oncorhynchus rosea","Entity.Commodity.Fish",NA,NA,"cargo_2035_2467601d","Event.Transaction","2035-08-09",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-09",NA,"Entity.Document.DeliveryReport","2035-08-09","44","2035-08-09"
"2224","City of Paackland","seasystem375","Event.TransportEvent.TransponderPing","2035-04-05T09:10:42.450493",60452.00937,"2035-04-05",NA,"Entity.Vessel.CargoVessel",NA,NA,"labridaenrefert9be","Wrasse/Labridae n.refert","Entity.Commodity.Fish",NA,NA,"cargo_2035_27366912","Event.Transaction","2035-04-06",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-04-06",NA,"Entity.Document.DeliveryReport","2035-04-06","18","2035-04-06"
"2225","City of Paackland","seasystem375","Event.TransportEvent.TransponderPing","2035-04-05T09:10:42.450493",60452.00937,"2035-04-05",NA,"Entity.Vessel.CargoVessel",NA,NA,"labridaenrefert9be","Wrasse/Labridae n.refert","Entity.Commodity.Fish",NA,NA,"cargo_2035_27644762","Event.Transaction","2035-04-06",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-04-06",NA,"Entity.Document.DeliveryReport","2035-04-06","31","2035-04-06"
"2226","City of Paackland","seasystem375","Event.TransportEvent.TransponderPing","2035-04-05T09:10:42.450493",60452.00937,"2035-04-05",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscissapidum9b7","Harland/Piscis sapidum","Entity.Commodity.Fish",NA,NA,"cargo_2035_2887544e","Event.Transaction","2035-04-06",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-04-06",NA,"Entity.Document.DeliveryReport","2035-04-06","35.875","2035-04-06"
"2227","City of Paackland","seasystem375","Event.TransportEvent.TransponderPing","2035-10-16T23:29:39.884181",45502.44658,"2035-10-16",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_257205f9","Event.Transaction","2035-10-17",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-10-17",NA,"Entity.Document.DeliveryReport","2035-10-17","29","2035-10-17"
"2228","City of Paackland","seasystem375","Event.TransportEvent.TransponderPing","2035-10-16T23:29:39.884181",45502.44658,"2035-10-16",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_26349618","Event.Transaction","2035-10-17",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-10-17",NA,"Entity.Document.DeliveryReport","2035-10-17","23.25","2035-10-17"
