"","source","target","type.x","time","dwell","arrivaldate","name","type.y","date","qty"
"5252","Nav 1","oceanoptimum9f4","Event.TransportEvent.TransponderPing","2035-03-24T08:01:33.068129",8653.50715,"2035-03-24",NA,"Entity.Vessel.CargoVessel",NA,NA
"5253","Nav 1","oceanoptimum9f4","Event.TransportEvent.TransponderPing","2035-06-07T02:00:00",9111.121724,"2035-06-07",NA,"Entity.Vessel.CargoVessel",NA,NA
"5254","Nav 1","oceanoptimum9f4","Event.TransportEvent.TransponderPing","2035-06-08T00:37:59.795289",4692.05656,"2035-06-08",NA,"Entity.Vessel.CargoVessel",NA,NA
"5255","Nav 1","oceanoptimum9f4","Event.TransportEvent.TransponderPing","2035-08-01T05:00:38.542150",10155.615679,"2035-08-01",NA,"Entity.Vessel.CargoVessel",NA,NA
"5256","Nav 1","seasanctuary505","Event.TransportEvent.TransponderPing","2035-03-24T03:02:18.650693",8950.064961,"2035-03-24",NA,"Entity.Vessel.CargoVessel",NA,NA
"5257","Nav 1","cargocrestb7c","Event.TransportEvent.TransponderPing","2035-03-27T17:02:02.487795",9406.205478,"2035-03-27",NA,"Entity.Vessel.CargoVessel",NA,NA
"5258","Nav 1","cargocatalyst39a7","Event.TransportEvent.TransponderPing","2035-03-31T17:54:46.051950",7755.707337,"2035-03-31",NA,"Entity.Vessel.CargoVessel",NA,NA
"5259","Nav 1","harborhorizon6c6","Event.TransportEvent.TransponderPing","2035-03-30T21:44:10.672794",9120.563505,"2035-03-30",NA,"Entity.Vessel.CargoVessel",NA,NA
"5260","Nav 1","harborhorizon6c6","Event.TransportEvent.TransponderPing","2035-09-15T06:48:43.670758",8481.46361,"2035-09-15",NA,"Entity.Vessel.CargoVessel",NA,NA
"5261","Nav 1","freightfrequencyfea","Event.TransportEvent.TransponderPing","2035-04-05T13:57:09.269541",7637.193762,"2035-04-05",NA,"Entity.Vessel.CargoVessel",NA,NA
"5262","Nav 1","cargocentric443e","Event.TransportEvent.TransponderPing","2035-04-07T11:37:21.540729",7530.798506,"2035-04-07",NA,"Entity.Vessel.CargoVessel",NA,NA
"5263","Nav 1","seawayspectra490","Event.TransportEvent.TransponderPing","2035-04-10T21:30:00",7170.049188,"2035-04-10",NA,"Entity.Vessel.CargoVessel",NA,NA
"5264","Nav 1","seawayspectra490","Event.TransportEvent.TransponderPing","2035-10-30T22:43:32.772601",7384.464904,"2035-10-30",NA,"Entity.Vessel.CargoVessel",NA,NA
"5265","Nav 1","maritimemover13f","Event.TransportEvent.TransponderPing","2035-04-11T19:30:00",8116.470131,"2035-04-11",NA,"Entity.Vessel.CargoVessel",NA,NA
"5266","Nav 1","maritimemover13f","Event.TransportEvent.TransponderPing","2035-04-12T11:33:20.934256",4220.120353,"2035-04-12",NA,"Entity.Vessel.CargoVessel",NA,NA
"5267","Nav 1","maritimemover13f","Event.TransportEvent.TransponderPing","2035-05-17T13:52:09.256559",8053.229195,"2035-05-17",NA,"Entity.Vessel.CargoVessel",NA,NA
"5268","Nav 1","maritimemover13f","Event.TransportEvent.TransponderPing","2035-06-22T02:38:52.895205",8030.692006,"2035-06-22",NA,"Entity.Vessel.CargoVessel",NA,NA
"5269","Nav 1","maritimemover13f","Event.TransportEvent.TransponderPing","2035-08-29T05:00:00",8569.08695,"2035-08-29",NA,"Entity.Vessel.CargoVessel",NA,NA
"5270","Nav 1","freightfrequency5f65","Event.TransportEvent.TransponderPing","2035-04-19T16:25:17.049570",11634.097392,"2035-04-19",NA,"Entity.Vessel.CargoVessel",NA,NA
"5271","Nav 1","freightfrequency5f65","Event.TransportEvent.TransponderPing","2035-08-03T19:35:26.058066",10455.862414,"2035-08-03",NA,"Entity.Vessel.CargoVessel",NA,NA
"5272","Nav 1","seasovereignc6e","Event.TransportEvent.TransponderPing","2035-04-20T04:00:00",10540.881168,"2035-04-20",NA,"Entity.Vessel.CargoVessel",NA,NA
"5273","Nav 1","seasovereignc6e","Event.TransportEvent.TransponderPing","2035-04-20T21:45:49.098103",5045.738296,"2035-04-20",NA,"Entity.Vessel.CargoVessel",NA,NA
"5274","Nav 1","seawaysage5ce","Event.TransportEvent.TransponderPing","2035-08-24T10:51:32.583656",7894.946756,"2035-08-24",NA,"Entity.Vessel.CargoVessel",NA,NA
"5275","Nav 1","seasolutions4d5","Event.TransportEvent.TransponderPing","2035-04-25T00:00:00",8505.531743,"2035-04-25",NA,"Entity.Vessel.CargoVessel",NA,NA
"5276","Nav 1","seasolutions4d5","Event.TransportEvent.TransponderPing","2035-04-25T16:43:13.534098",4517.111723,"2035-04-25",NA,"Entity.Vessel.CargoVessel",NA,NA
"5277","Nav 1","seasolutions4d5","Event.TransportEvent.TransponderPing","2035-05-03T19:58:51.358500",8194.58108,"2035-05-03",NA,"Entity.Vessel.CargoVessel",NA,NA
"5278","Nav 1","freightfusion141","Event.TransportEvent.TransponderPing","2035-04-27T17:30:00",11194.71244,"2035-04-27",NA,"Entity.Vessel.CargoVessel",NA,NA
"5279","Nav 1","freightfusion141","Event.TransportEvent.TransponderPing","2035-04-28T08:47:27.993693",5485.851967,"2035-04-28",NA,"Entity.Vessel.CargoVessel",NA,NA
"5280","Nav 1","freightfusion141","Event.TransportEvent.TransponderPing","2035-07-26T13:34:25.710891",11025.39844,"2035-07-26",NA,"Entity.Vessel.CargoVessel",NA,NA
"5281","Nav 1","freightfountaind90","Event.TransportEvent.TransponderPing","2035-05-03T19:56:34.417138",8907.19059,"2035-05-03",NA,"Entity.Vessel.CargoVessel",NA,NA
"5282","Nav 1","freightfountaind90","Event.TransportEvent.TransponderPing","2035-06-18T10:00:00",9388.217848,"2035-06-18",NA,"Entity.Vessel.CargoVessel",NA,NA
"5283","Nav 1","freightfountaind90","Event.TransportEvent.TransponderPing","2035-10-02T06:00:00",8701.588268,"2035-10-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"5284","Nav 1","freightfountaind90","Event.TransportEvent.TransponderPing","2035-10-02T20:34:37.181028",3848.132419,"2035-10-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"5285","Nav 1","cargocatalystb02","Event.TransportEvent.TransponderPing","2035-05-03T14:00:00",7231.350162,"2035-05-03",NA,"Entity.Vessel.CargoVessel",NA,NA
"5286","Nav 1","cargocatalystb02","Event.TransportEvent.TransponderPing","2035-07-04T18:00:00",7045.667653,"2035-07-04",NA,"Entity.Vessel.CargoVessel",NA,NA
"5287","Nav 1","cargocatalystb02","Event.TransportEvent.TransponderPing","2035-07-05T09:30:21.669476",3471.355842,"2035-07-05",NA,"Entity.Vessel.CargoVessel",NA,NA
"5288","Nav 1","cargocatalystb02","Event.TransportEvent.TransponderPing","2035-08-08T01:27:11.918550",3880.634952,"2035-08-08",NA,"Entity.Vessel.CargoVessel",NA,NA
"5289","Nav 1","seawaysavvy102","Event.TransportEvent.TransponderPing","2035-05-07T13:00:00",8684.18901,"2035-05-07",NA,"Entity.Vessel.CargoVessel",NA,NA
"5290","Nav 1","seawaysavvy102","Event.TransportEvent.TransponderPing","2035-05-08T08:33:11.673644",4100.204467,"2035-05-08",NA,"Entity.Vessel.CargoVessel",NA,NA
"5291","Nav 1","transatlantic47a9","Event.TransportEvent.TransponderPing","2035-05-09T03:00:00",8398.677458,"2035-05-09",NA,"Entity.Vessel.CargoVessel",NA,NA
"5292","Nav 1","transatlantic47a9","Event.TransportEvent.TransponderPing","2035-05-09T17:39:38.403562",4636.27609,"2035-05-09",NA,"Entity.Vessel.CargoVessel",NA,NA
"5293","Nav 1","transatlantic47a9","Event.TransportEvent.TransponderPing","2035-11-28T18:00:00",8737.755336,"2035-11-28",NA,"Entity.Vessel.CargoVessel",NA,NA
"5294","Nav 1","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-05-12T05:49:55.853506",8067.887985,"2035-05-12",NA,"Entity.Vessel.CargoVessel",NA,NA
"5295","Nav 1","seawaysurgeb1c","Event.TransportEvent.TransponderPing","2035-05-18T18:31:10.362604",3852.730075,"2035-05-18",NA,"Entity.Vessel.CargoVessel",NA,NA
"5296","Nav 1","seawaysurgeb1c","Event.TransportEvent.TransponderPing","2035-07-04T18:30:00",7353.315408,"2035-07-04",NA,"Entity.Vessel.CargoVessel",NA,NA
"5297","Nav 1","seawaysurgeb1c","Event.TransportEvent.TransponderPing","2035-08-15T17:52:15.962873",7218.585273,"2035-08-15",NA,"Entity.Vessel.CargoVessel",NA,NA
"5298","Nav 1","seawaysurgeb1c","Event.TransportEvent.TransponderPing","2035-10-11T11:00:00",8239.140371,"2035-10-11",NA,"Entity.Vessel.CargoVessel",NA,NA
"5299","Nav 1","seawaysurgeb1c","Event.TransportEvent.TransponderPing","2035-11-12T16:39:48.496670",7645.346898,"2035-11-12",NA,"Entity.Vessel.CargoVessel",NA,NA
"5300","Nav 1","vesselvistad0c","Event.TransportEvent.TransponderPing","2035-06-03T14:27:42.245071",11730.072324,"2035-06-03",NA,"Entity.Vessel.CargoVessel",NA,NA
"5301","Nav 1","vesselvistad0c","Event.TransportEvent.TransponderPing","2035-07-24T11:00:00",10626.943286,"2035-07-24",NA,"Entity.Vessel.CargoVessel",NA,NA
"5302","Nav 1","vesselvistad0c","Event.TransportEvent.TransponderPing","2035-11-23T08:00:00",11645.638849,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA
"5303","Nav 1","vesselvistad0c","Event.TransportEvent.TransponderPing","2035-11-24T00:52:11.977570",5532.225648,"2035-11-24",NA,"Entity.Vessel.CargoVessel",NA,NA
"5304","Nav 1","nauticalnexus6cc","Event.TransportEvent.TransponderPing","2035-06-06T19:02:36.167113",10415.330849,"2035-06-06",NA,"Entity.Vessel.CargoVessel",NA,NA
"5305","Nav 1","nauticalnexus6cc","Event.TransportEvent.TransponderPing","2035-08-15T16:30:00",9946.116389,"2035-08-15",NA,"Entity.Vessel.CargoVessel",NA,NA
"5306","Nav 1","nauticalnexus6cc","Event.TransportEvent.TransponderPing","2035-08-16T09:14:07.368575",5204.367914,"2035-08-16",NA,"Entity.Vessel.CargoVessel",NA,NA
"5307","Nav 1","nauticalnucleus107c4","Event.TransportEvent.TransponderPing","2035-06-15T09:34:46.246391",6774.862861,"2035-06-15",NA,"Entity.Vessel.CargoVessel",NA,NA
"5308","Nav 1","nauticalnetworks865","Event.TransportEvent.TransponderPing","2035-06-14T05:00:00",7920.458325,"2035-06-14",NA,"Entity.Vessel.CargoVessel",NA,NA
"5309","Nav 1","nauticalnetworks865","Event.TransportEvent.TransponderPing","2035-06-14T20:32:01.082484",4046.959868,"2035-06-14",NA,"Entity.Vessel.CargoVessel",NA,NA
"5310","Nav 1","maritimematrix7755","Event.TransportEvent.TransponderPing","2035-06-15T07:30:00",11148.161999,"2035-06-15",NA,"Entity.Vessel.CargoVessel",NA,NA
"5311","Nav 1","maritimematrix7755","Event.TransportEvent.TransponderPing","2035-06-16T03:02:45.339438",4632.988834,"2035-06-16",NA,"Entity.Vessel.CargoVessel",NA,NA
"5312","Nav 1","maritimematrix7755","Event.TransportEvent.TransponderPing","2035-10-19T18:01:44.526568",9480.273358,"2035-10-19",NA,"Entity.Vessel.CargoVessel",NA,NA
"5313","Nav 1","freightforte6f28","Event.TransportEvent.TransponderPing","2035-06-25T09:30:00",11784.617869,"2035-06-25",NA,"Entity.Vessel.CargoVessel",NA,NA
"5314","Nav 1","freightforte6f28","Event.TransportEvent.TransponderPing","2035-06-26T08:47:36.034339",4961.264323,"2035-06-26",NA,"Entity.Vessel.CargoVessel",NA,NA
"5315","Nav 1","freightforte6f28","Event.TransportEvent.TransponderPing","2035-11-15T11:30:00",12067.41952,"2035-11-15",NA,"Entity.Vessel.CargoVessel",NA,NA
"5316","Nav 1","seasentry1d3","Event.TransportEvent.TransponderPing","2035-07-21T18:13:07.414023",10398.03289,"2035-07-21",NA,"Entity.Vessel.CargoVessel",NA,NA
"5317","Nav 1","harborhorizon10ecb","Event.TransportEvent.TransponderPing","2035-07-23T23:07:27.932111",9373.862224,"2035-07-23",NA,"Entity.Vessel.CargoVessel",NA,NA
"5318","Nav 1","maritimemomentumfab","Event.TransportEvent.TransponderPing","2035-07-25T07:30:00",9480.164171,"2035-07-25",NA,"Entity.Vessel.CargoVessel",NA,NA
"5319","Nav 1","maritimemomentumfab","Event.TransportEvent.TransponderPing","2035-07-26T05:39:46.579783",4672.92722,"2035-07-26",NA,"Entity.Vessel.CargoVessel",NA,NA
"5320","Nav 1","maritimemomentumfab","Event.TransportEvent.TransponderPing","2035-09-11T01:02:14.103454",7876.864911,"2035-09-11",NA,"Entity.Vessel.CargoVessel",NA,NA
"5321","Nav 1","nauticalnirvana874","Event.TransportEvent.TransponderPing","2035-07-26T12:48:05.528618",8349.62903,"2035-07-26",NA,"Entity.Vessel.CargoVessel",NA,NA
"5322","Nav 1","nauticalnirvana874","Event.TransportEvent.TransponderPing","2035-10-24T03:45:54.635238",7933.417544,"2035-10-24",NA,"Entity.Vessel.CargoVessel",NA,NA
"5323","Nav 1","seasentinel24e","Event.TransportEvent.TransponderPing","2035-07-26T09:00:00",10205.003441,"2035-07-26",NA,"Entity.Vessel.CargoVessel",NA,NA
"5324","Nav 1","seasentinel24e","Event.TransportEvent.TransponderPing","2035-10-25T02:06:00.585859",9016.466687,"2035-10-25",NA,"Entity.Vessel.CargoVessel",NA,NA
"5325","Nav 1","blueharbor2c1","Event.TransportEvent.TransponderPing","2035-07-28T11:00:51.738910",8814.102814,"2035-07-28",NA,"Entity.Vessel.CargoVessel",NA,NA
"5326","Nav 1","blueharbor2c1","Event.TransportEvent.TransponderPing","2035-09-11T11:00:00",9779.703288,"2035-09-11",NA,"Entity.Vessel.CargoVessel",NA,NA
"5327","Nav 1","blueharbor2c1","Event.TransportEvent.TransponderPing","2035-10-26T22:08:19.679725",9869.670073,"2035-10-26",NA,"Entity.Vessel.CargoVessel",NA,NA
"5328","Nav 1","cargocircuit26cc","Event.TransportEvent.TransponderPing","2035-07-31T12:30:00",7487.920252,"2035-07-31",NA,"Entity.Vessel.CargoVessel",NA,NA
"5329","Nav 1","cargocircuit26cc","Event.TransportEvent.TransponderPing","2035-08-01T05:30:27.664211",3732.2912,"2035-08-01",NA,"Entity.Vessel.CargoVessel",NA,NA
"5330","Nav 1","maritimemagnitude2e9","Event.TransportEvent.TransponderPing","2035-08-05T16:06:02.346956",10265.400647,"2035-08-05",NA,"Entity.Vessel.CargoVessel",NA,NA
"5331","Nav 1","freightfirm27f","Event.TransportEvent.TransponderPing","2035-08-16T04:00:00",8702.502977,"2035-08-16",NA,"Entity.Vessel.CargoVessel",NA,NA
"5332","Nav 1","freightfirm27f","Event.TransportEvent.TransponderPing","2035-08-17T00:33:36.161388",4089.307951,"2035-08-17",NA,"Entity.Vessel.CargoVessel",NA,NA
"5333","Nav 1","nauticalnimbusa99","Event.TransportEvent.TransponderPing","2035-08-20T22:00:00",9391.913684,"2035-08-20",NA,"Entity.Vessel.CargoVessel",NA,NA
"5334","Nav 1","seasentry2e28","Event.TransportEvent.TransponderPing","2035-08-27T17:30:00",9155.892532,"2035-08-27",NA,"Entity.Vessel.CargoVessel",NA,NA
"5335","Nav 1","seasentry2e28","Event.TransportEvent.TransponderPing","2035-08-28T16:53:07.255069",4564.005456,"2035-08-28",NA,"Entity.Vessel.CargoVessel",NA,NA
"5336","Nav 1","harborhavenf91","Event.TransportEvent.TransponderPing","2035-09-06T00:12:55.463654",10836.178803,"2035-09-06",NA,"Entity.Vessel.CargoVessel",NA,NA
"5337","Nav 1","harborhavenf91","Event.TransportEvent.TransponderPing","2035-11-22T00:20:28.257799",10399.866227,"2035-11-22",NA,"Entity.Vessel.CargoVessel",NA,NA
"5338","Nav 1","harborharmonyfc9","Event.TransportEvent.TransponderPing","2035-09-15T01:05:03.397191",10272.542664,"2035-09-15",NA,"Entity.Vessel.CargoVessel",NA,NA
"5339","Nav 1","nauticalnexus1a5d","Event.TransportEvent.TransponderPing","2035-09-26T17:00:00",7272.690857,"2035-09-26",NA,"Entity.Vessel.CargoVessel",NA,NA
"5340","Nav 1","nauticalnexus1a5d","Event.TransportEvent.TransponderPing","2035-09-27T14:36:53.387511",4172.32507,"2035-09-27",NA,"Entity.Vessel.CargoVessel",NA,NA
"5341","Nav 1","nauticalnexus1a5d","Event.TransportEvent.TransponderPing","2035-11-13T13:45:44.979751",7855.64021,"2035-11-13",NA,"Entity.Vessel.CargoVessel",NA,NA
"5342","Nav 1","harborhelix456","Event.TransportEvent.TransponderPing","2035-10-11T06:30:00",10091.481023,"2035-10-11",NA,"Entity.Vessel.CargoVessel",NA,NA
"5343","Nav 1","harborhelix456","Event.TransportEvent.TransponderPing","2035-10-11T21:43:13.733782",5147.637522,"2035-10-11",NA,"Entity.Vessel.CargoVessel",NA,NA
"5344","Nav 1","harborhelix456","Event.TransportEvent.TransponderPing","2035-11-26T01:30:00",10900.932523,"2035-11-26",NA,"Entity.Vessel.CargoVessel",NA,NA
"5345","Nav 1","harborhelix456","Event.TransportEvent.TransponderPing","2035-11-26T18:47:34.401877",5040.908812,"2035-11-26",NA,"Entity.Vessel.CargoVessel",NA,NA
"5346","Nav 1","seasphere38e","Event.TransportEvent.TransponderPing","2035-10-21T03:40:46.868381",7985.970108,"2035-10-21",NA,"Entity.Vessel.CargoVessel",NA,NA
"5347","Nav 1","nauticalnomad11356","Event.TransportEvent.TransponderPing","2035-10-30T10:06:35.370122",8634.744485,"2035-10-30",NA,"Entity.Vessel.CargoVessel",NA,NA
"5348","Nav 1","oceanicoasisd3f","Event.TransportEvent.TransponderPing","2035-11-02T09:17:43.750091",9795.882201,"2035-11-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"5349","Nav 1","vesselvanguard5d06","Event.TransportEvent.TransponderPing","2035-11-07T04:58:57.134737",8848.972875,"2035-11-07",NA,"Entity.Vessel.CargoVessel",NA,NA
"5350","Nav 1","transpacificed8","Event.TransportEvent.TransponderPing","2035-11-09T10:00:00",9063.443173,"2035-11-09",NA,"Entity.Vessel.CargoVessel",NA,NA
"5351","Nav 1","transpacificed8","Event.TransportEvent.TransponderPing","2035-11-10T07:38:30.457802",4533.273243,"2035-11-10",NA,"Entity.Vessel.CargoVessel",NA,NA
"5352","Nav 1","cargocosmoscde","Event.TransportEvent.TransponderPing","2035-11-12T21:30:33.877379",10580.441407,"2035-11-12",NA,"Entity.Vessel.CargoVessel",NA,NA
"5353","Nav 1","transpacific5ada","Event.TransportEvent.TransponderPing","2035-11-21T02:52:10.904205",8963.126332,"2035-11-21",NA,"Entity.Vessel.CargoVessel",NA,NA
"5354","Nav 1","harborhelios585","Event.TransportEvent.TransponderPing","2035-11-22T20:00:00",11078.982809,"2035-11-22",NA,"Entity.Vessel.CargoVessel",NA,NA
"5355","Nav 1","cargocentric4d0","Event.TransportEvent.TransponderPing","2035-11-28T15:45:20.072082",8481.733253,"2035-11-28",NA,"Entity.Vessel.CargoVessel",NA,NA
"5356","Nav 1","transglobal266","Event.TransportEvent.TransponderPing","2035-11-28T10:30:00",8870.610986,"2035-11-28",NA,"Entity.Vessel.CargoVessel",NA,NA
"5357","Nav 1","transglobal266","Event.TransportEvent.TransponderPing","2035-11-29T06:43:33.080846",5120.999271,"2035-11-29",NA,"Entity.Vessel.CargoVessel",NA,NA
"5358","Exit East","seawaysavvy102","Event.TransportEvent.TransponderPing","2035-02-01T00:00:00",0,"2035-02-01",NA,"Entity.Vessel.CargoVessel",NA,NA
"5359","Exit East","seawaysavvy102","Event.TransportEvent.TransponderPing","2035-02-02T03:22:26.382988",19210.560179,"2035-02-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"5360","Exit East","seawaysavvy102","Event.TransportEvent.TransponderPing","2035-03-16T00:00:00",0,"2035-03-16",NA,"Entity.Vessel.CargoVessel",NA,NA
"5361","Exit East","seawaysavvy102","Event.TransportEvent.TransponderPing","2035-03-16T23:22:19.642041",19022.872774,"2035-03-16",NA,"Entity.Vessel.CargoVessel",NA,NA
"5362","Exit East","seawaysavvy102","Event.TransportEvent.TransponderPing","2035-06-18T00:00:00",0,"2035-06-18",NA,"Entity.Vessel.CargoVessel",NA,NA
"5363","Exit East","seawaysavvy102","Event.TransportEvent.TransponderPing","2035-06-18T20:18:52.463747",20161.021369,"2035-06-18",NA,"Entity.Vessel.CargoVessel",NA,NA
"5364","Exit East","seawaysavvy102","Event.TransportEvent.TransponderPing","2035-09-03T00:00:00",0,"2035-09-03",NA,"Entity.Vessel.CargoVessel",NA,NA
"5365","Exit East","seawaysavvy102","Event.TransportEvent.TransponderPing","2035-10-05T00:00:00",0,"2035-10-05",NA,"Entity.Vessel.CargoVessel",NA,NA
"5366","Exit East","nauticalnavigatorabd","Event.TransportEvent.TransponderPing","2035-02-01T00:00:00",0,"2035-02-01",NA,"Entity.Vessel.CargoVessel",NA,NA
"5367","Exit East","nauticalnavigatorabd","Event.TransportEvent.TransponderPing","2035-02-02T15:22:18.343435",18248.543408,"2035-02-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"5368","Exit East","nauticalnavigatorabd","Event.TransportEvent.TransponderPing","2035-06-26T00:00:00",0,"2035-06-26",NA,"Entity.Vessel.CargoVessel",NA,NA
"5369","Exit East","nauticalnavigatorabd","Event.TransportEvent.TransponderPing","2035-06-27T21:19:02.924378",16990.566034,"2035-06-27",NA,"Entity.Vessel.CargoVessel",NA,NA
"5370","Exit East","nauticalnavigatorabd","Event.TransportEvent.TransponderPing","2035-08-07T00:00:00",0,"2035-08-07",NA,"Entity.Vessel.CargoVessel",NA,NA
"5371","Exit East","nauticalnavigatorabd","Event.TransportEvent.TransponderPing","2035-11-27T00:00:00",0,"2035-11-27",NA,"Entity.Vessel.CargoVessel",NA,NA
"5372","Exit East","nauticalnavigatorabd","Event.TransportEvent.TransponderPing","2035-11-28T01:22:50.537228",20301.666019,"2035-11-28",NA,"Entity.Vessel.CargoVessel",NA,NA
"5373","Exit East","nauticalnomad11356","Event.TransportEvent.TransponderPing","2035-02-02T00:00:00",0,"2035-02-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"5374","Exit East","nauticalnomad11356","Event.TransportEvent.TransponderPing","2035-05-24T02:28:14.077551",18653.750816,"2035-05-24",NA,"Entity.Vessel.CargoVessel",NA,NA
"5375","Exit East","nauticalnomad11356","Event.TransportEvent.TransponderPing","2035-09-12T00:00:00",0,"2035-09-12",NA,"Entity.Vessel.CargoVessel",NA,NA
"5376","Exit East","nauticalnomad11356","Event.TransportEvent.TransponderPing","2035-09-13T07:24:56.196114",17865.704871,"2035-09-13",NA,"Entity.Vessel.CargoVessel",NA,NA
"5377","Exit East","nauticalnomad11356","Event.TransportEvent.TransponderPing","2035-10-02T20:26:11.268010",19576.044619,"2035-10-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"5378","Exit East","seasystem3e22","Event.TransportEvent.TransponderPing","2035-02-04T00:00:00",0,"2035-02-04",NA,"Entity.Vessel.CargoVessel",NA,NA
"5379","Exit East","seasystem3e22","Event.TransportEvent.TransponderPing","2035-03-13T00:00:00",0,"2035-03-13",NA,"Entity.Vessel.CargoVessel",NA,NA
"5380","Exit East","seasystem3e22","Event.TransportEvent.TransponderPing","2035-06-01T00:00:00",0,"2035-06-01",NA,"Entity.Vessel.CargoVessel",NA,NA
"5381","Exit East","seasystem3e22","Event.TransportEvent.TransponderPing","2035-06-02T16:20:15.916985",20297.712314,"2035-06-02",NA,"Entity.Vessel.CargoVessel",NA,NA
